paper_id,title,file_name,category,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate,needs_manual_check,title_needs_cleanup
P145,"PHYSICAL REVIEW LETTERS 122, 047701 (2019)",P145_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2019,low,partial,figure_caption,measurement,"Relationship between longitudinal (σ) and shear (τ)
stress and corresponding piezoelectric polarization (P) acting range from 7 to 67 GPa (Supplemental Material Table S1
along arbitrarily chosen mutually orthogonal 1-2-3 axes for the [41]) and are almost identical to those of L alanine. L-
five piez",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,conclusion,finding,"and Perspective 9912
within the body, have recently garnered considerable interest
13.1. Materials 9912
in biomedical applications. These materials exhibit natural
13.1.1. Challenges 9912
flexibility,biocompatibility,andbiodegradability.Sincethefirst
13.1.2. Perspectives and Strategies 9913
indicationofthepiezoelectriceffectobservedinwoolandhair
13.2. Characterization 9913 was reported in 1941 by Martin,13 piezoelectricity has so far
13.2.1. Challenges 9913
been demonstrated in numerous biomater",conclusion section,end,conclusion,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,Design and Manufacturing of Piezoelectric Biomaterials for Bioelectronics and Biomedical Applications,line 3,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"ABSTRACT: The piezoelectric effect enables the conversion between electrical and mechanical energy, making it essential across various fields. While synthetic piezoelectric",line 9,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"mechanical energy, making it essential across various fields. While synthetic piezoelectric ceramicsandpolymersareextensivelyutilizedinelectronicsandbiomedicine,theirinherent",line 10,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"contrast,piezoelectricbiomaterialsofferapromisingalternativeforbiomedicalfieldsbecause of their natural biocompatibility, biodegradability, and environmental friendliness. However,",line 13,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"weak piezoelectricity and challenges in large-scale fabrication hinder their applications. This paper critically reviews recent advances in piezoelectric biomaterials, focusing primarily on",line 15,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,method,"paper critically reviews recent advances in piezoelectric biomaterials, focusing primarily on designstrategiesandmanufacturingmethods.Wefirstsummarizetheprinciples,advantages,",line 16,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,performance_data,measurement,Dielectric constant: 5,text extraction,,performance,medium,standard,TRUE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,figure_caption,measurement,"Overviewof piezoelectricbiomaterials:from materials, todesign, tomanufacturingand applications.
influence bone remodeling and growth,24,25 while the piezo- theirpiezoelectricperformance.Particularattentionisgivento
electricpotentialproducedinthelungsduringrespirationmay emerging computational method",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,figure_caption,measurement,"Comparisonof piezoelectricbiomaterials withsyntheticpiezoceramics and polymers.
as PVDF-copolymers,46,47 polyacrylonitrile,48 and nylon- for Risk Assessment (RAC) and for Socio-Economic Analysis
1149,50 were demonstrated with evident piezoelectricity.51 (SEAC) are currently evaluating the proposal t",Figure 3,,Figure 3,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,figure_caption,measurement,"piezoelectric strain coefficient (d ) of 195 pC N−1 and a
16
marvelouspiezoelectricvoltagecoefficient(g )ofupto8Vm
16
N−1, surpassing those of traditional inorganic or organic
piezoelectric materials.42 Additionally, they also reported a
significantlongitudinalpiezoelectricresponseinγ-glycinewith
a ",Figure 4,,Figure 4,medium,standard,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,figure_caption,measurement,"Molecular engineering of piezoelectric biomaterials. A) H/F substitution strategy for HFPD molecular crystal design. (a) Molecular
structure of PVDF. Reproduced with permission.230,231 Copyright 2022, Wiley-VCH. (b) Packing view of 2D hydrogen bond layers of HFPD
crystalsalongthedirectionofc-axes.(c",Figure 6,,Figure 6,medium,high_relevance_pu,FALSE,TRUE,FALSE
P146,Design and Manufacturing of Piezoelectric Biomaterials for,P146_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,figure_caption,measurement,"Tip-inducedelectricfield-drivenmethodsforfabricatingpiezoelectricbiomaterials.A)Electrospinningtechnique.(a)Schematicof
electrospunsingle-componentPBLGfibers.Reproducedwithpermission.95Copyright2011,Wiley-VCH.(b)Schematicoftheelectrospunglycine-
PLLA nanofiber. (c) TEM image showing the core−shell s",Figure 8,,Figure 8,medium,standard,FALSE,TRUE,FALSE
P147,Ultra-soft organic combined lm with,P147_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,piezoelectricity induced by liquid-liquid interface polar engineering,line 4,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P147,Ultra-soft organic combined lm with,P147_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"Althoughorganicpiezoelectricmaterialsareincreasinglybeingstudiedinthe Checkforupdates fieldofbiomechanicalsensing,thecombinationofhighpiezoelectricityand",line 9,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P147,Ultra-soft organic combined lm with,P147_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"Checkforupdates fieldofbiomechanicalsensing,thecombinationofhighpiezoelectricityand highsoftnessisstillahugechallengeduetotheexistenceofsterichindrance",line 10,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P147,Ultra-soft organic combined lm with,P147_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"achievinghighpiezoelectricityinasoftmaterialsystem.ThisPEG/SIScom- binedfilmnotonlyexhibitsapiezoelectriccoefficientashighas22.9pC/N,and",line 16,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P147,Ultra-soft organic combined lm with,P147_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"binedfilmnotonlyexhibitsapiezoelectriccoefficientashighas22.9pC/N,and stableperformance,withoutattenuationfor60days,whichiscomparableto",line 17,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P147,Ultra-soft organic combined lm with,P147_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,excerpt,general,"thepiezoelectricityofthenaturalorganicmaterialsPVDF,butalsohasanultra- softness(~1×10–6Pa–1)similartothatofskin,cartilageandaorta,showinghigh",line 19,1,pvdf,medium,standard,FALSE,TRUE,FALSE
P147,Ultra-soft organic combined lm with,P147_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2025,low,partial,figure_caption,measurement,"Datapresentedasmean±SD,n=12.Dataarelinearly
combinedfilmswithdifferentPEGcontents.Theinsetshowsthepositionsthat fitted.jStabilityofpiezoelectriccoefficientofPEG/SIScombinedfilmswith
measuredinthemulti-pointtest.Datapresentedasmean±SD,n=6.fk andg of 6.82wt.%PEGcontentat105Hzover60days.Dataarelinearly",Figure 18,,Figure 18,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,abstract,finding,"P
l
The tribo-piezoelectric maicroscopic coupling mechanism of ferroelectric polymers remains
n
elusive due to the complicated interfacial electron transfer behavior and dipole-dipole
r
u
interactions, limiting the development of high-performance tribo-piezoelectric hybrid
o
nanogenerators. Herein, we take PVDF-Cu as an example to investigate the tribo-piezoelectric
J
coupling mechanism at the ferroelectric polymer/metal interface under compression via first-
principles calculations and KPFM exp",abstract section,1,abstract,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,The tribo-piezoelectric microscopic coupling mechanism of ferroelectric polymers and the,line 2,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,mechanism of ferroelectric polymers and the synchronous online monitoring of load,line 3,1,ferroelectric,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,"Zirui Zhao and Gao Zheng, The tribo-piezoelectric microscopic coupling mechanism of ferroelectric polymers and the synchronous online monitoring of",line 16,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,"mechanism of ferroelectric polymers and the synchronous online monitoring of load distribution/roller speed for intelligent bearings, Nano Energy, (2023)",line 17,1,ferroelectric,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,The tribo-piezoelectric microscopic coupling mechanism of ferroelectric polymers and the synchronous online monitoring of load distribution/roller speed for intelligent,line 28,1,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,The tribo-piezoelectric maicroscopic coupling mechanism of ferroelectric polymers remains n,line 45,2,piezoelectric,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,figure_caption,measurement,"(a)Schematic diagram of tribo-piezoelectric coupling nanogenerator based on ferroelectric
polymer. (b)β phase PVDF-Cu atomic interface model. (c)Surface morphology of ferroelectric polymer
PVDF film measured by KPFM. (d)The surface potential of ferroelectric polymer PVDF film measured by
KPFM.
8
2.1",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,figure_caption,measurement,"For one thing, to reveal the influence
mechanism of the triboelectric effect on the piezoelectric effect, we first calculate the electron
density difference of the β phase PVDF-Cu interface model under compression, to reflect
the changes in the electron density distribution of the system caused by c",Figure 3,,Figure 3,medium,standard,FALSE,TRUE,FALSE
P177,The tribo-piezoelectric microscopic coupling,P177_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,figure_caption,measurement,"(a) The electron density difference of the β phase PVDF-Cu interface model under different
pressure deformation, orange-red is the electron-gain region, while blue-green is the electron-loss region. (b)
The number of electrons gained and lost for each PVDF molecular chain in the β phase PVDF-Cu inte",Figure 3,,Figure 3,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general, The lithium-ion conductivity of CSL binder is 2.5 times that of PVDF binder. o,line 62,2,pvdf,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,that the LFP cathode using CSL (LFP-CSL) has lower polarization and better rate performance owing to higher lithium-ion conductivity of CSL. The result of,line 87,3,polarization,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,"Among polymers, polyvinylidene fluoride (PVDF) is a widely used commercial p",line 109,3,pvdf,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,"performance (Magasinski et al., 2010). In addition, PVDF binder needs to use toxic r",line 114,3,pvdf,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,finding,has better adhesion performance than PVDF. Surface SEM images demonstrate the preservation of the integrity of LFP-CSL cathode without obvious microcracks after,line 173,5,pvdf,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,excerpt,general,PVDF and the LFP-CSL cathode exhibits a discharge capacity of 133.4 mAh g-1 with a retention of 93.1 % after 300 cycles at 1 C.,line 176,5,pvdf,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,figure_caption,measurement,"Synthesis route of CSL.
o
J
3.1.1. ATR analysis",Figure 1,,Figure 1,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,figure_caption,measurement,"(a) FTIR-ATR spectra of RC and CSL. (b) XRD patterns of RC and CSL.
11
Journal Pre-proof
(c) C13-NMR spectra of CSL. (d) GPC test results of CSL. (e) Elemental content of
RC and CSL. (f) TGA curve of RC and CSL.
3.2. Adhesion performance and rheological behavior analysis
To evaluate the adhesion cap",Figure 2,,Figure 2,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,figure_caption,measurement,"(a) Cycle curves of LFP cathodes with CSL and PVDF binders at 1C rate.
Voltage profiles of cathode assembled with (d) CSL and (c) PVDF.
(d) Rate performances of cathodes assembled with various binders. (e) CV curves.
15
Journal Pre-proof
Table 1. Comparison of diverse binders used for LiFePO cathode",Figure 4,,Figure 4,medium,standard,FALSE,TRUE,FALSE
P298,Cellulose sulfate lithium as a conductive binder for LiFePO4,P298_unidentified.pdf,PVDF_Piezoelectric_Biomaterials,2023,low,partial,figure_caption,measurement,"(a) EIS of the SS/CSL/SS and SS/PVDF/SS. CV test of LFP with (b) CSL
l
and (c) PVDF at 0.1, 0.15 aand 0.2 mV s-1. (d) Curves of normalized peak current to
square root of different sncan rates. (e) The equivalent circuit models of LFP-PVDF
r
cathode before cycling and LFP-CSL cathode before and after",Figure 5,,Figure 5,medium,standard,FALSE,TRUE,FALSE
